history_date,temperature,precipitation,humidity
20221129T0100,7.0502453,0.0,95.43886
20221129T0200,7.0102453,0.0,95.70207
20221129T0300,6.6002455,0.0,96.95561
20221129T0400,6.670245,0.0,96.420975
20221129T0500,6.770245,0.0,96.22436
20221129T0600,6.4502454,0.0,97.49096
20221129T0700,6.520245,0.1,97.56092
20221129T0800,6.8402452,0.0,97.166
20221129T0900,7.5602455,0.0,94.47839
20221129T1000,8.480246,0.0,90.206314
20221129T1100,8.990245,0.0,87.13497
20221129T1200,9.070246,0.0,84.76902
20221129T1300,9.180245,0.0,82.86804
20221129T1400,8.920245,0.0,85.457756
20221129T1500,8.470245,0.0,89.399536
20221129T1600,7.8002453,0.0,94.16574
20221129T1700,7.5702453,0.1,96.52268
20221129T1800,7.520245,0.2,96.25481
20221129T1900,7.5902452,0.2,95.72787
20221129T2000,7.500245,0.2,96.38695
20221129T2100,7.4902453,0.1,97.05368
20221129T2200,7.460245,0.1,98.806725
20221129T2300,7.230245,0.1,99.75989
20221130T0000,7.0802455,0.2,99.8268
20221130T0100,6.9102454,0.2,99.7558
20221130T0200,6.7202454,0.2,99.40888
20221130T0300,6.6402454,0.2,98.995415
20221130T0400,6.6802454,0.3,98.72234
20221130T0500,6.6002455,0.4,98.379005
20221130T0600,6.520245,0.4,98.104324
20221130T0700,6.690245,0.0,97.160904
20221130T0800,6.8402452,0.2,95.82736
20221130T0900,6.9702454,0.2,93.401855
20221130T1000,7.4502454,0.0,89.306656
20221130T1100,7.5602455,0.0,89.192535
20221130T1200,7.650245,0.0,88.0903
20221130T1300,7.730245,0.1,86.034935
20221130T1400,7.6202455,0.2,82.25075
20221130T1500,7.0902452,0.0,86.021255
20221130T1600,6.3502455,0.0,88.70349
20221130T1700,5.7202454,0.0,89.2698
20221130T1800,5.6002455,0.0,89.38468
20221130T1900,5.5602455,0.0,89.50742
20221130T2000,5.000245,0.0,90.92691
20221130T2100,5.1402454,0.0,90.48879
20221130T2200,5.4102454,0.0,91.800354
20221130T2300,5.2802453,0.0,92.63704
20221201T0000,5.5102453,0.0,92.06743
20221201T0100,5.0302453,0.0,92.22682
20221201T0200,5.0502453,0.0,92.16306
20221201T0300,5.0302453,0.0,91.44646
20221201T0400,4.5702453,0.0,92.38899
20221201T0500,4.2702456,0.0,92.56418
20221201T0600,4.2002454,0.0,92.49313
20221201T0700,4.0002456,0.0,92.21469
20221201T0800,4.130245,0.0,91.24285
20221201T0900,4.2302456,0.0,88.29995
20221201T1000,4.5002456,0.0,83.46517
20221201T1100,4.7602453,0.0,79.857864
20221201T1200,5.000245,0.0,76.95444
20221201T1300,5.0602455,0.0,76.024666
20221201T1400,4.900245,0.0,77.60725
20221201T1500,4.710245,0.0,79.44734
20221201T1600,4.4102454,0.0,83.27273
20221201T1700,4.420245,0.0,85.273224
20221201T1800,4.3202453,0.0,86.866554
20221201T1900,3.8502455,0.0,89.66463
20221201T2000,4.0702453,0.0,88.85452
20221201T2100,3.8102455,0.0,89.660805
20221201T2200,3.7602453,0.0,90.36618
20221201T2300,3.8802452,0.0,91.09149
20221202T0000,3.8602452,0.0,92.00651
20221202T0100,3.7302456,0.0,92.458176
20221202T0200,3.6902456,0.0,93.45206
20221202T0300,3.7002454,0.0,93.586334
20221202T0400,3.6202455,0.0,94.31942
20221202T0500,3.5002456,0.0,94.92062
20221202T0600,3.8202453,0.0,93.46079
20221202T0700,3.7502456,0.2,94.93466
20221202T0800,3.8102455,0.2,94.46556
20221202T0900,4.110245,0.1,93.21427
20221202T1000,4.0502453,0.1,93.47618
20221202T1100,4.360245,0.0,92.24202
20221202T1200,4.650245,0.0,88.722664
20221202T1300,4.9102454,0.1,87.61835
20221202T1400,4.8902454,0.1,87.928955
20221202T1500,4.670245,0.0,89.61434
20221202T1600,4.2702456,0.0,93.95718
20221202T1700,3.5902452,0.0,97.254326
20221202T1800,3.3602452,0.0,97.73206
20221202T1900,2.7302456,0.0,98.13083
20221202T2000,2.0602455,0.0,98.25019
20221202T2100,1.8102454,0.0,98.24206
20221202T2200,1.8602453,0.0,96.416565
20221202T2300,1.9002454,0.0,95.86251
20221203T0000,1.7402455,0.0,95.576965
20221203T0100,1.5302454,0.0,95.21943
20221203T0200,1.4702454,0.0,94.18372
20221203T0300,1.5202454,0.0,93.98181
20221203T0400,1.9902455,0.0,93.40202
20221203T0500,1.6402454,0.0,92.63325
20221203T0600,1.8802454,0.0,92.24882
20221203T0700,1.9402454,0.0,92.45472
20221203T0800,2.0802455,0.0,91.199585
20221203T0900,2.1702454,0.0,90.02297
20221203T1000,2.2402453,0.0,90.619865
20221203T1100,2.5402455,0.0,90.05819
20221203T1200,2.7502456,0.0,89.75283
20221203T1300,3.2202454,0.0,86.9273
20221203T1400,3.4702454,0.0,86.70549
20221203T1500,3.3402452,0.0,88.14222
20221203T1600,2.8202453,0.0,91.32925
20221203T1700,2.1902454,0.0,92.80957
20221203T1800,2.1002455,0.0,92.5342
20221203T1900,2.0302453,0.0,92.79758
20221203T2000,1.8402454,0.0,92.71591
20221203T2100,1.5902454,0.0,92.83185
20221203T2200,1.4202454,0.0,90.942154
20221203T2300,1.4002454,0.0,90.5425
20221204T0000,1.5102453,0.0,90.354546
20221204T0100,1.4002454,0.0,90.87393
20221204T0200,0.9202454,0.0,91.36459
20221204T0300,0.8002454,0.0,91.220055
20221204T0400,1.6002454,0.0,87.75873
20221204T0500,1.5502454,0.0,88.268745
20221204T0600,1.7502455,0.0,87.455185
20221204T0700,1.8302454,0.0,87.33655
20221204T0800,1.8402454,0.0,86.25788
20221204T0900,1.9302454,0.0,87.92422
20221204T1000,2.4902453,0.0,86.96831
20221204T1100,2.6502452,0.0,86.98702
20221204T1200,2.8802452,0.2,87.39321
20221204T1300,3.1002455,0.3,86.599174
20221204T1400,3.0002456,0.4,89.453354
20221204T1500,2.8502455,0.6,90.15256
20221204T1600,2.5402455,0.6,92.701645
20221204T1700,2.5002456,0.4,93.640205
20221204T1800,2.4302454,0.2,94.44965
20221204T1900,2.4002454,0.0,96.09539
20221204T2000,2.4302454,0.0,95.68269
20221204T2100,2.4702454,0.0,95.61594
20221204T2200,2.3302455,0.0,93.02159
20221204T2300,2.1602454,0.0,94.22833
20221205T0000,2.1102452,0.2,93.47813
20221205T0100,2.0202456,0.3,93.47184
20221205T0200,2.3802454,0.4,93.36191
20221205T0300,2.9002452,0.3,93.46534
20221205T0400,2.9502454,0.2,94.41367
20221205T0500,3.1202455,0.1,93.68188
20221205T0600,3.2802453,0.0,93.29035
20221205T0700,3.9402456,0.0,91.88136
20221205T0800,3.9902453,0.0,92.411606
20221205T0900,4.770245,0.0,91.36058
20221205T1000,4.920245,0.0,91.1139
20221205T1100,5.1602454,0.0,88.64782
20221205T1200,5.9102454,0.0,83.59744
20221205T1300,6.210245,0.0,80.54618
20221205T1400,6.150245,0.0,80.42224
20221205T1500,5.650245,0.0,86.40189
20221205T1600,4.6802454,0.0,88.283806
20221205T1700,2.6902456,0.0,93.450874
20221205T1800,1.8602453,0.0,95.03159
20221205T1900,0.8502454,0.0,95.66752
20221205T2000,0.7402454,0.0,95.03455
20221205T2100,0.1802454,0.0,95.770744
20221205T2200,1.0402454,0.0,93.74393
20221205T2300,0.8202454,0.0,94.14076
20221206T0000,0.5502454,0.0,94.953575
20221206T0100,0.3002454,0.0,94.79908
20221206T0200,-0.27975458,0.0,95.18251
20221206T0300,-0.4597546,0.0,95.80568
20221206T0400,-0.08975458,0.0,95.967224
20221206T0500,0.4502454,0.0,95.50547
20221206T0600,0.4602454,0.0,95.436134
20221206T0700,0.3802454,0.0,96.20345
20221206T0800,1.0502454,0.0,94.84538
20221206T0900,1.9202454,0.0,92.45317
20221206T1000,2.2602453,0.0,93.01648
20221206T1100,3.2602453,0.0,89.86651
20221206T1200,3.9402456,0.0,86.760345
20221206T1300,4.4102454,0.0,83.93449
20221206T1400,4.4602456,0.0,83.57982
20221206T1500,4.150245,0.0,86.90938
20221206T1600,2.5302453,0.0,94.52389
20221206T1700,2.3802454,0.0,94.58293
20221206T1800,2.6202455,0.0,93.64832
20221206T1900,2.3302455,0.0,93.967384
20221206T2000,2.5202456,0.0,94.4552
20221206T2100,2.4502454,0.0,94.382805
20221206T2200,2.6102452,0.0,94.3248
20221206T2300,2.9802456,0.0,94.89102
20221207T0000,2.9502454,0.0,95.025566
20221207T0100,3.1402454,0.0,95.787766
20221207T0200,3.1802454,0.0,95.17471
20221207T0300,3.2902455,0.0,93.55896
20221207T0400,2.9402456,0.0,94.27754
20221207T0500,3.2402453,0.0,93.55559
20221207T0600,2.8002453,0.0,93.99802
20221207T0700,2.8202453,0.0,94.33787
20221207T0800,2.5502453,0.0,95.07123
20221207T0900,3.2902455,0.0,90.58379
20221207T1000,3.5902452,0.0,93.17834
20221207T1100,4.3702455,0.0,86.74785
20221207T1200,4.7202454,0.0,82.008766
20221207T1300,4.9302454,0.0,79.54059
20221207T1400,4.900245,0.0,79.07818
20221207T1500,4.360245,0.0,83.32575
20221207T1600,3.7902455,0.0,86.68045
20221207T1700,3.0502453,0.0,87.85641
20221207T1800,2.6802454,0.0,88.96943
20221207T1900,1.9802454,0.0,90.530235
20221207T2000,1.8202454,0.0,89.2704
20221207T2100,1.6202455,0.0,88.34101
20221207T2200,0.9602454,0.0,87.81506
20221207T2300,0.8502454,0.0,90.02685
20221208T0000,0.7302454,0.0,92.29116
20221208T0100,0.6602454,0.0,92.82866
20221208T0200,0.7602454,0.0,91.619095
20221208T0300,0.5302454,0.0,91.464615
20221208T0400,0.3802454,0.0,93.14861
20221208T0500,0.3302454,0.0,92.59854
20221208T0600,0.47024542,0.0,91.39207
20221208T0700,0.6802454,0.0,90.67465
20221208T0800,0.23024541,0.0,91.978905
20221208T0900,0.8302454,0.0,91.625114
20221208T1000,1.8502454,0.0,85.75511
20221208T1100,2.3602452,0.0,82.01405
20221208T1200,3.0102453,0.0,78.01262
20221208T1300,3.5002456,0.0,73.866234
20221208T1400,3.5102453,0.0,72.788864
20221208T1500,3.0502453,0.0,71.83822
20221208T1600,3.2302456,0.0,74.13929
20221208T1700,1.7002454,0.0,80.59393
20221208T1800,-0.1897546,0.0,86.258804
20221208T1900,-1.4397546,0.0,90.946434
20221208T2000,-1.9497546,0.0,92.20359
20221208T2100,-1.6597546,0.0,92.504974
20221208T2200,-0.87975454,0.0,90.93152
20221208T2300,-1.0797546,0.0,92.003365
20221209T0000,-1.0797546,0.0,91.93486
20221209T0100,-1.1897546,0.0,93.86232
20221209T0200,-1.4197546,0.0,95.39562
20221209T0300,-1.0697546,0.0,94.64107
20221209T0400,-1.0597546,0.0,95.2759
20221209T0500,-1.0397546,0.0,96.27094
20221209T0600,-0.77975464,0.1,96.42714
20221209T0700,-0.74975455,0.1,97.14343
20221209T0800,-0.27975458,0.0,95.32291
20221209T0900,-0.07975459,0.1,94.705414
20221209T1000,0.41024542,0.1,92.40087
20221209T1100,0.7802454,0.0,91.486465
20221209T1200,1.1002455,0.0,90.3819
20221209T1300,1.2402453,0.1,89.53854
20221209T1400,0.9402454,0.1,91.836174
20221209T1500,0.7502454,0.1,93.51806
20221209T1600,0.4002454,0.1,94.52765
20221209T1700,0.2502454,0.0,95.21428
20221209T1800,0.4302454,0.0,94.94626
20221209T1900,0.22024539,0.0,95.212494
20221209T2000,0.19024539,0.0,95.56074
20221209T2100,0.060245395,0.0,95.9753
20221209T2200,0.1202454,0.0,97.18247
20221209T2300,0.040245414,0.0,97.03652
20221210T0000,0.3702454,0.0,97.83491
20221210T0100,0.7402454,0.0,98.27742
20221210T0200,0.8002454,0.1,98.13654
20221210T0300,0.7902454,0.1,98.13619
20221210T0400,0.7502454,0.1,98.27776
20221210T0500,0.6802454,0.2,98.34697
20221210T0600,0.7102454,0.2,98.20486
20221210T0700,0.77024543,0.4,97.92137
20221210T0800,0.8102454,0.5,97.00012
20221210T0900,0.84024537,0.5,96.22685
20221210T1000,0.84024537,0.4,94.97116
20221210T1100,0.8602454,0.4,93.799934
20221210T1200,0.97024536,0.4,91.16831
20221210T1300,0.9902454,0.4,90.90319
20221210T1400,0.9502454,0.3,91.63541
20221210T1500,0.9402454,0.2,91.098816
20221210T1600,0.6902454,0.1,91.009415
20221210T1700,-0.11975461,0.0,92.494225
20221210T1800,-0.28975457,0.0,91.05406
20221210T1900,-0.8297546,0.0,91.2752
20221210T2000,-1.4497546,0.0,91.01355
20221210T2100,-2.2797546,0.0,92.522224
20221210T2200,-1.2397546,0.0,92.333145
20221210T2300,-1.1997546,0.0,92.33652
20221211T0000,-1.4497546,0.0,93.983444
20221211T0100,-1.2497545,0.0,92.81535
20221211T0200,-1.8397547,0.0,94.02554
20221211T0300,-1.9997545,0.0,93.24237
20221211T0400,-2.4297547,0.0,94.40721
20221211T0500,-2.9797544,0.0,95.08286
20221211T0600,-3.499755,0.0,96.71707
20221211T0700,-4.1097546,0.0,97.1256
20221211T0800,-3.8697548,0.0,96.47724
20221211T0900,-3.1197548,0.0,94.35819
20221211T1000,-2.8997545,0.0,96.603516
20221211T1100,-1.8797547,0.0,91.24627
20221211T1200,-1.5897547,0.0,87.71419
20221211T1300,-1.5697545,0.0,85.62803
20221211T1400,-0.52975464,0.0,77.84101
20221211T1500,-1.4697546,0.0,83.66164
20221211T1600,-2.7397547,0.0,87.97544
20221211T1700,-3.8897548,0.0,90.70608
20221211T1800,-4.4497547,0.0,89.3352
20221211T1900,-5.1497545,0.0,89.18672
20221211T2000,-6.3197546,0.0,91.16053
20221211T2100,-7.1297545,0.0,91.866394
20221211T2200,-5.709755,0.0,92.00361
20221211T2300,-6.289755,0.0,91.59081
20221212T0000,-6.579755,0.0,90.77837
20221212T0100,-6.5697546,0.0,90.00185
20221212T0200,-6.5697546,0.0,88.53375
20221212T0300,-6.559755,0.0,87.430824
20221212T0400,-6.6997547,0.0,86.115944
20221212T0500,-6.849755,0.0,85.28394
20221212T0600,-7.0497546,0.0,84.71699
20221212T0700,-7.099755,0.0,84.308105
20221212T0800,-6.559755,0.0,84.457245
20221212T0900,-4.999755,0.0,82.7357
20221212T1000,-4.4397545,0.0,83.663826
20221212T1100,-4.0297546,0.0,83.21068
20221212T1200,-3.2597547,0.0,80.61999
20221212T1300,-2.5497546,0.0,78.36211
20221212T1400,-2.1597548,0.0,76.6509
20221212T1500,-2.9397545,0.0,85.2466
20221212T1600,-3.0497546,0.0,81.27799
20221212T1700,-4.0697546,0.0,86.14261
20221212T1800,-4.389755,0.0,85.56911
20221212T1900,-5.039755,0.0,86.41174
20221212T2000,-5.3797545,0.0,85.69602
20221212T2100,-5.709755,0.0,85.783325
20221212T2200,-5.9297547,0.0,84.8176
20221212T2300,-5.9197545,0.0,85.08518
20221213T0000,-6.0097547,0.0,86.14459
20221213T0100,-6.0697546,0.0,85.59827
20221213T0200,-6.349755,0.0,85.69268
20221213T0300,-6.999755,0.0,86.34585
20221213T0400,-7.1997547,0.0,86.31793
20221213T0500,-7.059755,0.0,83.98118
20221213T0600,-6.9097548,0.0,82.94764
20221213T0700,-6.6097546,0.0,80.92212
20221213T0800,-6.1097546,0.0,78.48993
20221213T0900,-5.3997545,0.0,77.27452
20221213T1000,-4.119755,0.0,75.43498
20221213T1100,-3.2697544,0.0,75.31562
20221213T1200,-2.5197544,0.0,73.91125
20221213T1300,-2.0597544,0.0,72.82016
20221213T1400,-1.8897547,0.0,73.873055
20221213T1500,-2.1797547,0.0,79.092995
20221213T1600,-2.4797544,0.0,81.8712
20221213T1700,-2.5497546,0.0,84.912094
20221213T1800,-2.1897545,0.0,84.06433
20221213T1900,-2.0897546,0.0,83.00025
20221213T2000,-2.0397544,0.0,83.64068
20221213T2100,-2.0397544,0.0,83.831345
20221213T2200,-2.2797546,0.1,82.655815
20221213T2300,-2.2397547,0.0,84.05703
20221214T0000,-2.3797545,0.0,87.35423
20221214T0100,-2.0897546,0.0,87.58814
20221214T0200,-2.3297548,0.0,89.43254
20221214T0300,-2.0197544,0.0,87.7952
20221214T0400,-1.8397547,0.0,88.48067
20221214T0500,-1.5497545,0.0,88.98009
20221214T0600,-1.5197545,0.0,90.87076
20221214T0700,-1.2597545,0.2,91.919174
20221214T0800,-0.97975457,0.5,93.321266
20221214T0900,-0.60975456,0.6,94.252
20221214T1000,-0.1397546,0.8,96.10576
20221214T1100,-0.03975457,1.1,97.38953
20221214T1200,0.6602454,1.1,97.561035
20221214T1300,1.2202454,0.2,96.66643
20221214T1400,1.5702454,0.0,97.03326
20221214T1500,2.2402453,0.1,98.18536
20221214T1600,2.3102455,0.0,98.68265
20221214T1700,2.3202453,0.0,99.03782
20221214T1800,2.0202456,0.0,99.53003
20221214T1900,2.1302454,1.0,99.7472
20221214T2000,1.7702454,1.3,99.73986
20221214T2100,1.3602455,1.4,99.947754
20221214T2200,0.9902454,1.1,98.71516
20221214T2300,0.9502454,0.8,98.07049
20221215T0000,0.64024544,0.6,98.27399
20221215T0100,0.3902454,0.4,98.05029
20221215T0200,0.4502454,0.3,97.125885
20221215T0300,0.35024542,0.1,97.05047
20221215T0400,0.34024543,0.0,96.48354
20221215T0500,0.35024542,0.0,95.78008
20221215T0600,0.3202454,0.0,95.49807
20221215T0700,0.1502454,0.0,95.068596
20221215T0800,0.2402454,0.0,94.86493
20221215T0900,0.3602454,0.0,93.48992
20221215T1000,1.0102454,0.0,92.17878
20221215T1100,1.0402454,0.0,93.26586
20221215T1200,1.1902454,0.0,92.395706
20221215T1300,1.1702454,0.0,92.867714
20221215T1400,1.0802454,0.0,93.13263
20221215T1500,0.84024537,0.0,93.93583
20221215T1600,0.5702454,0.0,93.84848
20221215T1700,0.4402454,0.0,93.56438
20221215T1800,0.3202454,0.1,93.1441
20221215T1900,0.050245404,0.2,93.19233
20221215T2000,-0.17975461,0.2,93.03745
20221215T2100,-0.3897546,0.2,93.503944
20221215T2200,-0.4397546,0.2,93.224045
20221215T2300,-0.48975456,0.1,92.875854
20221216T0000,-0.61975455,0.1,92.31638
20221216T0100,-0.7097546,0.1,92.377426
20221216T0200,-0.8497546,0.1,92.3658
20221216T0300,-1.0797546,0.2,92.003365
20221216T0400,-1.2597545,0.2,91.71364
20221216T0500,-1.3197546,0.2,90.28027
20221216T0600,-1.4597546,0.2,89.257324
20221216T0700,-1.4597546,0.0,86.81114
20221216T0800,-1.5897547,0.0,84.53368
20221216T0900,-1.5797547,0.0,81.89092
20221216T1000,-1.2697546,0.0,83.56489
20221216T1100,-0.9597546,0.0,80.883156
20221216T1200,-0.7097546,0.0,78.51749
20221216T1300,-0.51975465,0.0,76.38453
20221216T1400,-0.4397546,0.0,75.537025
20221216T1500,-0.65975463,0.0,77.23035
20221216T1600,-1.6397547,0.0,81.0776
20221216T1700,-2.4597545,0.0,83.38722
20221216T1800,-3.2297544,0.0,86.254944
20221216T1900,-3.2897544,0.0,85.39359
20221216T2000,-2.6597548,0.0,80.044304
20221216T2100,-2.7097545,0.0,81.896675
20221216T2200,-3.2397547,0.0,84.68455
20221216T2300,-3.3597546,0.0,84.992355
20221217T0000,-3.6897545,0.0,85.46905
20221217T0100,-3.9097548,0.0,85.70168
20221217T0200,-4.3997545,0.0,87.571045
20221217T0300,-5.289755,0.0,90.912544
20221217T0400,-5.1297545,0.0,90.78858
20221217T0500,-5.1697545,0.0,90.64433
20221217T0600,-5.3797545,0.0,90.62242
20221217T0700,-5.1297545,0.0,89.603874
20221217T0800,-4.289755,0.0,86.578804
20221217T0900,-3.3397546,0.0,84.08791
20221217T1000,-2.3497548,0.0,82.897194
20221217T1100,-1.7897545,0.0,80.80669
20221217T1200,-1.2597545,0.0,79.07598
20221217T1300,-0.9197546,0.0,77.59247
20221217T1400,-0.9697546,0.0,78.7685
20221217T1500,-2.8497548,0.0,88.23006
20221217T1600,-3.2797546,0.0,85.787895
20221217T1700,-3.6697545,0.0,87.86333
20221217T1800,-3.6897545,0.0,87.72646
20221217T1900,-3.8497548,0.0,86.969864
20221217T2000,-4.349755,0.0,86.704445
20221217T2100,-4.4197545,0.0,85.5649
20221217T2200,-4.039755,0.0,85.81577
20221217T2300,-4.0497546,0.0,84.43692
20221218T0000,-4.079755,0.0,84.10739
20221218T0100,-4.1697545,0.0,84.54973
20221218T0200,-4.229755,0.0,84.34525
20221218T0300,-4.329755,0.0,85.18193
20221218T0400,-4.119755,0.0,83.58337
20221218T0500,-4.0697546,0.0,83.33314
20221218T0600,-3.8797545,0.0,82.33933
20221218T0700,-3.8297548,0.0,83.305885
20221218T0800,-3.6197548,0.0,84.24045
20221218T0900,-2.5897546,0.0,82.104095
20221218T1000,-1.5797547,0.0,80.16914
20221218T1100,-0.97975457,0.0,78.40942
20221218T1200,-0.009754598,0.0,77.40988
20221218T1300,0.7002454,0.0,76.50227
20221218T1400,0.6702454,0.0,87.20063
20221218T1500,-0.7897546,0.0,90.87234
20221218T1600,-1.5297545,0.0,93.488144
20221218T1700,-1.4397546,0.0,93.91414
20221218T1800,-1.5197545,0.0,93.76834
20221218T1900,-1.3197546,0.0,91.29826
20221218T2000,-1.0097545,0.0,88.24377
20221218T2100,-0.64975464,0.0,84.47534
20221218T2200,-0.61975455,0.0,78.77129
20221218T2300,-0.64975464,0.0,79.90377
20221219T0000,-0.09975457,0.0,79.57779
20221219T0100,0.3102454,0.0,79.35036
20221219T0200,0.2702454,0.2,80.7813
20221219T0300,0.6902454,0.0,79.89111
20221219T0400,0.6902454,0.0,79.83154
20221219T0500,0.84024537,0.0,79.678505
20221219T0600,0.7202454,0.0,80.49391
20221219T0700,0.3802454,0.0,81.587105
20221219T0800,0.22024539,0.0,81.257675
20221219T0900,1.7202454,0.0,80.00365
20221219T1000,2.9102454,0.0,90.41893
20221219T1100,4.4602456,0.0,85.15592
20221219T1200,5.3002453,0.0,83.51489
20221219T1300,6.110245,0.0,82.32768
20221219T1400,6.2002454,0.0,82.048485
20221219T1500,5.0802455,0.0,86.70555
20221219T1600,3.0102453,0.0,93.405716
20221219T1700,2.4902453,0.0,93.03322
20221219T1800,2.1602454,0.0,91.40529
20221219T1900,1.6402454,0.0,91.5605
20221219T2000,2.1102452,0.0,89.951805
20221219T2100,2.1402454,0.0,89.04328
20221219T2200,2.1602454,0.0,88.335045
20221219T2300,2.1902454,0.0,88.467026
20221220T0000,2.5502453,0.0,87.60998
20221220T0100,2.2702456,0.0,88.604416
20221220T0200,2.1802454,0.0,89.50194
20221220T0300,2.1102452,0.0,89.821075
20221220T0400,2.0102453,0.0,90.53299
20221220T0500,1.8302454,0.0,91.51005
20221220T0600,1.8202454,0.0,91.775795
20221220T0700,2.2702456,0.0,90.82005
20221220T0800,3.1802454,0.0,89.02034
20221220T0900,4.0202456,0.0,88.65859
20221220T1000,5.5802455,0.0,85.11409
20221220T1100,6.960245,0.0,81.29111
20221220T1200,7.500245,0.0,80.45866
20221220T1300,9.120245,0.0,76.10681
20221220T1400,9.150246,0.0,76.96901
20221220T1500,8.370246,0.0,82.52808
20221220T1600,6.940245,0.0,87.21981
20221220T1700,6.5502453,0.0,88.41206
20221220T1800,6.980245,0.0,84.74818
20221220T1900,6.8302455,0.0,84.61011
20221220T2000,6.7602453,0.0,83.41587
20221220T2100,6.790245,0.1,82.424065
20221220T2200,7.1402454,0.2,80.34678
20221220T2300,7.420245,0.4,86.05941
20221221T0000,7.710245,0.7,90.454346
20221221T0100,8.330246,0.8,90.4432
20221221T0200,8.680245,0.7,89.85088
20221221T0300,8.880245,0.7,90.23978
20221221T0400,8.910245,0.7,92.310234
20221221T0500,8.910245,0.6,94.2263
20221221T0600,8.820246,0.5,95.51912
20221221T0700,8.860246,1.0,95.32529
20221221T0800,9.000245,0.7,95.00676
20221221T0900,9.470245,0.3,93.935585
20221221T1000,9.450245,0.0,94.96328
20221221T1100,10.230246,0.0,91.835594
20221221T1200,10.850245,0.0,90.828705
20221221T1300,11.190246,0.0,90.670746
20221221T1400,11.200245,0.0,90.91645
20221221T1500,10.490245,0.0,92.91671
20221221T1600,9.760245,0.0,93.63268
20221221T1700,9.980246,0.0,92.94841
20221221T1800,9.5602455,0.0,93.11253
20221221T1900,9.090245,0.0,93.21108
20221221T2000,9.150246,0.0,92.263306
20221221T2100,9.150246,0.0,90.510185
20221221T2200,9.700245,0.0,88.0501
20221221T2300,10.340245,0.0,86.44465
20221222T0000,10.860246,0.4,85.97229
20221222T0100,11.100245,0.6,87.411095
20221222T0200,11.410245,0.2,86.383064
20221222T0300,11.5602455,0.1,84.03152
20221222T0400,11.730246,0.0,81.85589
20221222T0500,11.860246,0.0,80.43877
20221222T0600,12.000245,0.0,79.26336
20221222T0700,12.070246,0.0,77.616425
